chunk_id,filename,source_doc,chunk_index,chars
SC010::c042,SC010_c042.md,SC010,42,282
SC010::c043,SC010_c043.md,SC010,43,325
SC010::c044,SC010_c044.md,SC010,44,394
SC010::c045,SC010_c045.md,SC010,45,236
SC014::c000,SC014_c000.md,SC014,0,224
SC014::c001,SC014_c001.md,SC014,1,399
SC014::c002,SC014_c002.md,SC014,2,282
SC014::c003,SC014_c003.md,SC014,3,292
SC014::c004,SC014_c004.md,SC014,4,263
SC014::c005,SC014_c005.md,SC014,5,364
SC014::c006,SC014_c006.md,SC014,6,336
SC014::c007,SC014_c007.md,SC014,7,307
SC014::c008,SC014_c008.md,SC014,8,355
SC014::c009,SC014_c009.md,SC014,9,352
SC014::c010,SC014_c010.md,SC014,10,353
SC014::c011,SC014_c011.md,SC014,11,377
SC014::c012,SC014_c012.md,SC014,12,320
SC014::c013,SC014_c013.md,SC014,13,261
SC014::c014,SC014_c014.md,SC014,14,304
SC014::c015,SC014_c015.md,SC014,15,310
SC014::c016,SC014_c016.md,SC014,16,394
SC014::c017,SC014_c017.md,SC014,17,319
SC014::c018,SC014_c018.md,SC014,18,343
SC014::c019,SC014_c019.md,SC014,19,295
SC014::c020,SC014_c020.md,SC014,20,381
SC014::c021,SC014_c021.md,SC014,21,202
SC014::c022,SC014_c022.md,SC014,22,397
SC014::c023,SC014_c023.md,SC014,23,302
SC014::c024,SC014_c024.md,SC014,24,278
SC014::c025,SC014_c025.md,SC014,25,298
SC014::c026,SC014_c026.md,SC014,26,334
SC014::c027,SC014_c027.md,SC014,27,365
SC014::c028,SC014_c028.md,SC014,28,372
SC014::c029,SC014_c029.md,SC014,29,297
SC014::c030,SC014_c030.md,SC014,30,367
SC014::c031,SC014_c031.md,SC014,31,329
SC014::c032,SC014_c032.md,SC014,32,284
SC014::c033,SC014_c033.md,SC014,33,392
SC014::c034,SC014_c034.md,SC014,34,253
SC014::c035,SC014_c035.md,SC014,35,247
SC014::c036,SC014_c036.md,SC014,36,190
SC014::c037,SC014_c037.md,SC014,37,318
SC014::c038,SC014_c038.md,SC014,38,347
SC014::c039,SC014_c039.md,SC014,39,375
SC014::c040,SC014_c040.md,SC014,40,397
SC014::c041,SC014_c041.md,SC014,41,210
SC014::c042,SC014_c042.md,SC014,42,389
SC014::c043,SC014_c043.md,SC014,43,390
SC014::c044,SC014_c044.md,SC014,44,358
SC014::c045,SC014_c045.md,SC014,45,301
SC014::c046,SC014_c046.md,SC014,46,343
SC017::c000,SC017_c000.md,SC017,0,215
SC017::c001,SC017_c001.md,SC017,1,380
SC017::c002,SC017_c002.md,SC017,2,380
SC017::c003,SC017_c003.md,SC017,3,337
SC017::c004,SC017_c004.md,SC017,4,288
SC017::c005,SC017_c005.md,SC017,5,391
SC017::c006,SC017_c006.md,SC017,6,393
SC017::c007,SC017_c007.md,SC017,7,270
SC017::c008,SC017_c008.md,SC017,8,200
SC017::c009,SC017_c009.md,SC017,9,287
SC017::c010,SC017_c010.md,SC017,10,324
SC017::c011,SC017_c011.md,SC017,11,300
SC017::c012,SC017_c012.md,SC017,12,120
SC017::c013,SC017_c013.md,SC017,13,344
SC017::c014,SC017_c014.md,SC017,14,266
SC017::c015,SC017_c015.md,SC017,15,389
SC017::c016,SC017_c016.md,SC017,16,137
SC017::c017,SC017_c017.md,SC017,17,321
SC017::c018,SC017_c018.md,SC017,18,381
SC017::c019,SC017_c019.md,SC017,19,359
SC017::c020,SC017_c020.md,SC017,20,352
SC017::c021,SC017_c021.md,SC017,21,55
SC018::c000,SC018_c000.md,SC018,0,332
SC018::c001,SC018_c001.md,SC018,1,377
SC018::c002,SC018_c002.md,SC018,2,235
SC018::c003,SC018_c003.md,SC018,3,301
SC018::c004,SC018_c004.md,SC018,4,259
SC018::c005,SC018_c005.md,SC018,5,352
SC018::c006,SC018_c006.md,SC018,6,389
SC018::c007,SC018_c007.md,SC018,7,316
SC018::c008,SC018_c008.md,SC018,8,349
SC018::c009,SC018_c009.md,SC018,9,297
SC018::c010,SC018_c010.md,SC018,10,350
SC018::c011,SC018_c011.md,SC018,11,376
SC018::c012,SC018_c012.md,SC018,12,380
SC018::c013,SC018_c013.md,SC018,13,377
SC018::c014,SC018_c014.md,SC018,14,326
SC018::c015,SC018_c015.md,SC018,15,340
SC018::c016,SC018_c016.md,SC018,16,347
SC018::c017,SC018_c017.md,SC018,17,252
SC018::c018,SC018_c018.md,SC018,18,383
SC018::c019,SC018_c019.md,SC018,19,340
SC018::c020,SC018_c020.md,SC018,20,354
SC018::c021,SC018_c021.md,SC018,21,326
SC018::c022,SC018_c022.md,SC018,22,334
SC018::c023,SC018_c023.md,SC018,23,342
SC018::c024,SC018_c024.md,SC018,24,304
SC018::c025,SC018_c025.md,SC018,25,279
SC018::c026,SC018_c026.md,SC018,26,322
SC018::c027,SC018_c027.md,SC018,27,382
SC018::c028,SC018_c028.md,SC018,28,360
SC023::c000,SC023_c000.md,SC023,0,398
SC023::c001,SC023_c001.md,SC023,1,352
SC023::c002,SC023_c002.md,SC023,2,298
SC023::c003,SC023_c003.md,SC023,3,370
SC023::c004,SC023_c004.md,SC023,4,159
SC023::c005,SC023_c005.md,SC023,5,398
SC023::c006,SC023_c006.md,SC023,6,397
SC023::c007,SC023_c007.md,SC023,7,355
SC023::c008,SC023_c008.md,SC023,8,397
SC023::c009,SC023_c009.md,SC023,9,379
SC023::c010,SC023_c010.md,SC023,10,397
SC023::c011,SC023_c011.md,SC023,11,340
SC023::c012,SC023_c012.md,SC023,12,332
SC023::c013,SC023_c013.md,SC023,13,296
SC023::c014,SC023_c014.md,SC023,14,253
SC023::c015,SC023_c015.md,SC023,15,339
SC023::c016,SC023_c016.md,SC023,16,370
SC023::c017,SC023_c017.md,SC023,17,360
SC023::c018,SC023_c018.md,SC023,18,145
SC023::c019,SC023_c019.md,SC023,19,317
SC023::c020,SC023_c020.md,SC023,20,372
SC023::c021,SC023_c021.md,SC023,21,392
SC023::c022,SC023_c022.md,SC023,22,388
SC023::c023,SC023_c023.md,SC023,23,308
SC023::c024,SC023_c024.md,SC023,24,280
SC023::c025,SC023_c025.md,SC023,25,392
SC023::c026,SC023_c026.md,SC023,26,285
SC023::c027,SC023_c027.md,SC023,27,311
SC023::c028,SC023_c028.md,SC023,28,310
SC023::c029,SC023_c029.md,SC023,29,253
SC023::c030,SC023_c030.md,SC023,30,325
SC023::c031,SC023_c031.md,SC023,31,264
SC023::c032,SC023_c032.md,SC023,32,340
SC023::c033,SC023_c033.md,SC023,33,274
SC023::c034,SC023_c034.md,SC023,34,234
SC023::c035,SC023_c035.md,SC023,35,287
SC023::c036,SC023_c036.md,SC023,36,354
SC023::c037,SC023_c037.md,SC023,37,367
SC023::c038,SC023_c038.md,SC023,38,354
SC023::c039,SC023_c039.md,SC023,39,339
SC023::c040,SC023_c040.md,SC023,40,346
SC023::c041,SC023_c041.md,SC023,41,289
SC023::c042,SC023_c042.md,SC023,42,351
SC023::c043,SC023_c043.md,SC023,43,362
SC023::c044,SC023_c044.md,SC023,44,301
SC024::c000,SC024_c000.md,SC024,0,360
SC024::c001,SC024_c001.md,SC024,1,381
SC024::c002,SC024_c002.md,SC024,2,312
SC024::c003,SC024_c003.md,SC024,3,291
SC024::c004,SC024_c004.md,SC024,4,348
SC024::c005,SC024_c005.md,SC024,5,139
SC024::c006,SC024_c006.md,SC024,6,285
SC024::c007,SC024_c007.md,SC024,7,348
SC024::c008,SC024_c008.md,SC024,8,365
SC024::c009,SC024_c009.md,SC024,9,351
SC024::c010,SC024_c010.md,SC024,10,321
SC024::c011,SC024_c011.md,SC024,11,370
SC024::c012,SC024_c012.md,SC024,12,270
SC024::c013,SC024_c013.md,SC024,13,358
SC024::c014,SC024_c014.md,SC024,14,396
SC024::c015,SC024_c015.md,SC024,15,386
SC024::c016,SC024_c016.md,SC024,16,305
SC024::c017,SC024_c017.md,SC024,17,298
SC024::c018,SC024_c018.md,SC024,18,332
SC024::c019,SC024_c019.md,SC024,19,210
SC024::c020,SC024_c020.md,SC024,20,372
SC024::c021,SC024_c021.md,SC024,21,369
SC024::c022,SC024_c022.md,SC024,22,288
SC024::c023,SC024_c023.md,SC024,23,117
SC024::c024,SC024_c024.md,SC024,24,346
SC024::c025,SC024_c025.md,SC024,25,180
SC024::c026,SC024_c026.md,SC024,26,375
SC024::c027,SC024_c027.md,SC024,27,366
SC024::c028,SC024_c028.md,SC024,28,384
SC024::c029,SC024_c029.md,SC024,29,388
SC024::c030,SC024_c030.md,SC024,30,289
SC024::c031,SC024_c031.md,SC024,31,231
SC024::c032,SC024_c032.md,SC024,32,219
SC024::c033,SC024_c033.md,SC024,33,375
SC024::c034,SC024_c034.md,SC024,34,356
SC024::c035,SC024_c035.md,SC024,35,333
SC024::c036,SC024_c036.md,SC024,36,386
SC024::c037,SC024_c037.md,SC024,37,142
SC024::c038,SC024_c038.md,SC024,38,337
SC025::c000,SC025_c000.md,SC025,0,349
SC025::c001,SC025_c001.md,SC025,1,65
SC025::c002,SC025_c002.md,SC025,2,398
SC025::c003,SC025_c003.md,SC025,3,327
SC025::c004,SC025_c004.md,SC025,4,273
SC025::c005,SC025_c005.md,SC025,5,285
SC025::c006,SC025_c006.md,SC025,6,324
SC025::c007,SC025_c007.md,SC025,7,198
SC025::c008,SC025_c008.md,SC025,8,303
SC025::c009,SC025_c009.md,SC025,9,373
SC025::c010,SC025_c010.md,SC025,10,385
SC025::c011,SC025_c011.md,SC025,11,284
SC025::c012,SC025_c012.md,SC025,12,298
SC025::c013,SC025_c013.md,SC025,13,326
SC025::c014,SC025_c014.md,SC025,14,349
SC025::c015,SC025_c015.md,SC025,15,342
SC025::c016,SC025_c016.md,SC025,16,90
SC025::c017,SC025_c017.md,SC025,17,346
SC025::c018,SC025_c018.md,SC025,18,359
SC025::c019,SC025_c019.md,SC025,19,371
SC025::c020,SC025_c020.md,SC025,20,147
SC029::c000,SC029_c000.md,SC029,0,370
SC029::c001,SC029_c001.md,SC029,1,83
SC029::c002,SC029_c002.md,SC029,2,332
SC029::c003,SC029_c003.md,SC029,3,314
SC029::c004,SC029_c004.md,SC029,4,303
SC029::c005,SC029_c005.md,SC029,5,395
SC029::c006,SC029_c006.md,SC029,6,367
SC029::c007,SC029_c007.md,SC029,7,340
SC029::c008,SC029_c008.md,SC029,8,393
SC029::c009,SC029_c009.md,SC029,9,173
SC029::c010,SC029_c010.md,SC029,10,274
SC029::c011,SC029_c011.md,SC029,11,358
SC029::c012,SC029_c012.md,SC029,12,283
SC029::c013,SC029_c013.md,SC029,13,352
SC029::c014,SC029_c014.md,SC029,14,186
SC029::c015,SC029_c015.md,SC029,15,317
SC029::c016,SC029_c016.md,SC029,16,307
SC029::c017,SC029_c017.md,SC029,17,206
SC029::c018,SC029_c018.md,SC029,18,303
SC029::c019,SC029_c019.md,SC029,19,212
SC029::c020,SC029_c020.md,SC029,20,369
SC029::c021,SC029_c021.md,SC029,21,105
SC029::c022,SC029_c022.md,SC029,22,300
SC029::c023,SC029_c023.md,SC029,23,325
SC029::c024,SC029_c024.md,SC029,24,342
SC029::c025,SC029_c025.md,SC029,25,328
SC029::c026,SC029_c026.md,SC029,26,383
SC029::c027,SC029_c027.md,SC029,27,307
SC029::c028,SC029_c028.md,SC029,28,312
SC029::c029,SC029_c029.md,SC029,29,397
SC029::c030,SC029_c030.md,SC029,30,368
SC030::c000,SC030_c000.md,SC030,0,311
SC030::c001,SC030_c001.md,SC030,1,353
SC030::c002,SC030_c002.md,SC030,2,381
SC030::c003,SC030_c003.md,SC030,3,389
SC030::c004,SC030_c004.md,SC030,4,175
SC030::c005,SC030_c005.md,SC030,5,347
SC030::c006,SC030_c006.md,SC030,6,368
SC030::c007,SC030_c007.md,SC030,7,208
SC030::c008,SC030_c008.md,SC030,8,264
SC030::c009,SC030_c009.md,SC030,9,217
SC030::c010,SC030_c010.md,SC030,10,284
SC030::c011,SC030_c011.md,SC030,11,233
SC030::c012,SC030_c012.md,SC030,12,256
SC030::c013,SC030_c013.md,SC030,13,392
SC030::c014,SC030_c014.md,SC030,14,137
SC030::c015,SC030_c015.md,SC030,15,386
SC030::c016,SC030_c016.md,SC030,16,183
SC031::c000,SC031_c000.md,SC031,0,384
SC031::c001,SC031_c001.md,SC031,1,319
SC031::c002,SC031_c002.md,SC031,2,305
SC031::c003,SC031_c003.md,SC031,3,131
SC031::c004,SC031_c004.md,SC031,4,398
SC031::c005,SC031_c005.md,SC031,5,142
SC031::c006,SC031_c006.md,SC031,6,390
SC031::c007,SC031_c007.md,SC031,7,144
SC031::c008,SC031_c008.md,SC031,8,316
SC031::c009,SC031_c009.md,SC031,9,344
SC031::c010,SC031_c010.md,SC031,10,115
SC031::c011,SC031_c011.md,SC031,11,361
SC031::c012,SC031_c012.md,SC031,12,374
SC031::c013,SC031_c013.md,SC031,13,217
SC031::c014,SC031_c014.md,SC031,14,295
SC031::c015,SC031_c015.md,SC031,15,395
SC031::c016,SC031_c016.md,SC031,16,305
SC031::c017,SC031_c017.md,SC031,17,284
SC032::c000,SC032_c000.md,SC032,0,329
SC032::c001,SC032_c001.md,SC032,1,252
SC032::c002,SC032_c002.md,SC032,2,150
SC032::c003,SC032_c003.md,SC032,3,362
SC032::c004,SC032_c004.md,SC032,4,293
SC032::c005,SC032_c005.md,SC032,5,266
SC032::c006,SC032_c006.md,SC032,6,342
SC032::c007,SC032_c007.md,SC032,7,264
SC032::c008,SC032_c008.md,SC032,8,396
SC032::c009,SC032_c009.md,SC032,9,366
SC032::c010,SC032_c010.md,SC032,10,331
SC032::c011,SC032_c011.md,SC032,11,397
SC032::c012,SC032_c012.md,SC032,12,381
SC032::c013,SC032_c013.md,SC032,13,358
SC032::c014,SC032_c014.md,SC032,14,369
SC032::c015,SC032_c015.md,SC032,15,347
SC032::c016,SC032_c016.md,SC032,16,322
SC032::c017,SC032_c017.md,SC032,17,325
SC032::c018,SC032_c018.md,SC032,18,309
SC032::c019,SC032_c019.md,SC032,19,241
SC032::c020,SC032_c020.md,SC032,20,360
SC032::c021,SC032_c021.md,SC032,21,387
SC032::c022,SC032_c022.md,SC032,22,171
SC032::c023,SC032_c023.md,SC032,23,394
SC032::c024,SC032_c024.md,SC032,24,367
SC032::c025,SC032_c025.md,SC032,25,205
SC032::c026,SC032_c026.md,SC032,26,362
SC032::c027,SC032_c027.md,SC032,27,305
SC032::c028,SC032_c028.md,SC032,28,259
SC032::c029,SC032_c029.md,SC032,29,297
SC032::c030,SC032_c030.md,SC032,30,181
SC037::c000,SC037_c000.md,SC037,0,368
SC037::c001,SC037_c001.md,SC037,1,230
SC037::c002,SC037_c002.md,SC037,2,271
SC037::c003,SC037_c003.md,SC037,3,279
SC037::c004,SC037_c004.md,SC037,4,371
SC037::c005,SC037_c005.md,SC037,5,389
SC037::c006,SC037_c006.md,SC037,6,360
SC037::c007,SC037_c007.md,SC037,7,368
SC037::c008,SC037_c008.md,SC037,8,399
SC037::c009,SC037_c009.md,SC037,9,209
SC037::c010,SC037_c010.md,SC037,10,322
SC037::c011,SC037_c011.md,SC037,11,393
SC037::c012,SC037_c012.md,SC037,12,283
SC037::c013,SC037_c013.md,SC037,13,272
SC037::c014,SC037_c014.md,SC037,14,320
SC037::c015,SC037_c015.md,SC037,15,354
SC037::c016,SC037_c016.md,SC037,16,289
SC037::c017,SC037_c017.md,SC037,17,356
SC037::c018,SC037_c018.md,SC037,18,156
SC037::c019,SC037_c019.md,SC037,19,370
SC037::c020,SC037_c020.md,SC037,20,304
SC037::c021,SC037_c021.md,SC037,21,275
SC037::c022,SC037_c022.md,SC037,22,379
SC037::c023,SC037_c023.md,SC037,23,373
SC037::c024,SC037_c024.md,SC037,24,316
SC046::c000,SC046_c000.md,SC046,0,278
SC046::c001,SC046_c001.md,SC046,1,205
SC046::c002,SC046_c002.md,SC046,2,377
SC046::c003,SC046_c003.md,SC046,3,196
SC046::c004,SC046_c004.md,SC046,4,395
SC046::c005,SC046_c005.md,SC046,5,317
SC046::c006,SC046_c006.md,SC046,6,265
SC046::c007,SC046_c007.md,SC046,7,202
SC046::c008,SC046_c008.md,SC046,8,397
SC046::c009,SC046_c009.md,SC046,9,398
SC046::c010,SC046_c010.md,SC046,10,244
SC046::c011,SC046_c011.md,SC046,11,329
SC046::c012,SC046_c012.md,SC046,12,278
SC046::c013,SC046_c013.md,SC046,13,291
SC046::c014,SC046_c014.md,SC046,14,358
SC046::c015,SC046_c015.md,SC046,15,278
SC046::c016,SC046_c016.md,SC046,16,399
SC046::c017,SC046_c017.md,SC046,17,385
SC046::c018,SC046_c018.md,SC046,18,396
SC046::c019,SC046_c019.md,SC046,19,330
SC046::c020,SC046_c020.md,SC046,20,391
SC046::c021,SC046_c021.md,SC046,21,311
SC046::c022,SC046_c022.md,SC046,22,215
SC053::c000,SC053_c000.md,SC053,0,335
SC053::c001,SC053_c001.md,SC053,1,319
SC053::c002,SC053_c002.md,SC053,2,169
SC053::c003,SC053_c003.md,SC053,3,235
SC053::c004,SC053_c004.md,SC053,4,382
SC053::c005,SC053_c005.md,SC053,5,324
SC053::c006,SC053_c006.md,SC053,6,349
SC053::c007,SC053_c007.md,SC053,7,269
SC053::c008,SC053_c008.md,SC053,8,350
SC053::c009,SC053_c009.md,SC053,9,357
SC053::c010,SC053_c010.md,SC053,10,67
SC053::c011,SC053_c011.md,SC053,11,397
SC053::c012,SC053_c012.md,SC053,12,251
SC053::c013,SC053_c013.md,SC053,13,371
SC053::c014,SC053_c014.md,SC053,14,319
SC053::c015,SC053_c015.md,SC053,15,225
SC053::c016,SC053_c016.md,SC053,16,354
SC053::c017,SC053_c017.md,SC053,17,362
SC053::c018,SC053_c018.md,SC053,18,333
SC053::c019,SC053_c019.md,SC053,19,382
SC053::c020,SC053_c020.md,SC053,20,360
SC053::c021,SC053_c021.md,SC053,21,308
SC053::c022,SC053_c022.md,SC053,22,394
SC053::c023,SC053_c023.md,SC053,23,321
SC053::c024,SC053_c024.md,SC053,24,395
SC053::c025,SC053_c025.md,SC053,25,68
SC057::c000,SC057_c000.md,SC057,0,325
SC057::c001,SC057_c001.md,SC057,1,368
SC057::c002,SC057_c002.md,SC057,2,344
SC057::c003,SC057_c003.md,SC057,3,270
SC057::c004,SC057_c004.md,SC057,4,257
SC057::c005,SC057_c005.md,SC057,5,383
SC057::c006,SC057_c006.md,SC057,6,287
SC057::c007,SC057_c007.md,SC057,7,353
SC057::c008,SC057_c008.md,SC057,8,370
SC057::c009,SC057_c009.md,SC057,9,305
SC057::c010,SC057_c010.md,SC057,10,346
SC058::c000,SC058_c000.md,SC058,0,398
SC058::c001,SC058_c001.md,SC058,1,371
SC058::c002,SC058_c002.md,SC058,2,342
SC058::c003,SC058_c003.md,SC058,3,388
SC058::c004,SC058_c004.md,SC058,4,392
SC058::c005,SC058_c005.md,SC058,5,214
SC058::c006,SC058_c006.md,SC058,6,283
SC058::c007,SC058_c007.md,SC058,7,316
SC058::c008,SC058_c008.md,SC058,8,336
SC058::c009,SC058_c009.md,SC058,9,179
SC058::c010,SC058_c010.md,SC058,10,326
SC058::c011,SC058_c011.md,SC058,11,283
SC058::c012,SC058_c012.md,SC058,12,347
SC058::c013,SC058_c013.md,SC058,13,280
SC058::c014,SC058_c014.md,SC058,14,359
SC058::c015,SC058_c015.md,SC058,15,340
SC058::c016,SC058_c016.md,SC058,16,258
SC059::c000,SC059_c000.md,SC059,0,178
SC059::c001,SC059_c001.md,SC059,1,335
SC059::c002,SC059_c002.md,SC059,2,330
SC059::c003,SC059_c003.md,SC059,3,360
SC059::c004,SC059_c004.md,SC059,4,344
SC059::c005,SC059_c005.md,SC059,5,225
SC059::c006,SC059_c006.md,SC059,6,243
SC059::c007,SC059_c007.md,SC059,7,352
SC059::c008,SC059_c008.md,SC059,8,361
SC059::c009,SC059_c009.md,SC059,9,334
SC059::c010,SC059_c010.md,SC059,10,318
SC059::c011,SC059_c011.md,SC059,11,375
SC059::c012,SC059_c012.md,SC059,12,257
SC059::c013,SC059_c013.md,SC059,13,390
SC059::c014,SC059_c014.md,SC059,14,230
SC059::c015,SC059_c015.md,SC059,15,395
SC059::c016,SC059_c016.md,SC059,16,176
SC059::c017,SC059_c017.md,SC059,17,317
SC059::c018,SC059_c018.md,SC059,18,282
SC059::c019,SC059_c019.md,SC059,19,218
SC059::c020,SC059_c020.md,SC059,20,377
SC059::c021,SC059_c021.md,SC059,21,231
SC061::c000,SC061_c000.md,SC061,0,395
SC061::c001,SC061_c001.md,SC061,1,234
SC061::c002,SC061_c002.md,SC061,2,382
SC061::c003,SC061_c003.md,SC061,3,188
SC061::c004,SC061_c004.md,SC061,4,369
SC061::c005,SC061_c005.md,SC061,5,308
SC061::c006,SC061_c006.md,SC061,6,320
SC061::c007,SC061_c007.md,SC061,7,257
SC061::c008,SC061_c008.md,SC061,8,388
SC061::c009,SC061_c009.md,SC061,9,360
SC061::c010,SC061_c010.md,SC061,10,341
SC061::c011,SC061_c011.md,SC061,11,374
SC061::c012,SC061_c012.md,SC061,12,280
SC061::c013,SC061_c013.md,SC061,13,368
SC061::c014,SC061_c014.md,SC061,14,375
SC061::c015,SC061_c015.md,SC061,15,386
SC061::c016,SC061_c016.md,SC061,16,136
SC061::c017,SC061_c017.md,SC061,17,375
SC061::c018,SC061_c018.md,SC061,18,370
SC061::c019,SC061_c019.md,SC061,19,380
SC061::c020,SC061_c020.md,SC061,20,379
SC061::c021,SC061_c021.md,SC061,21,30
SC062::c000,SC062_c000.md,SC062,0,352
SC062::c001,SC062_c001.md,SC062,1,314
SC062::c002,SC062_c002.md,SC062,2,358
SC062::c003,SC062_c003.md,SC062,3,395
SC062::c004,SC062_c004.md,SC062,4,387
SC062::c005,SC062_c005.md,SC062,5,324
SC062::c006,SC062_c006.md,SC062,6,362
SC062::c007,SC062_c007.md,SC062,7,354
SC062::c008,SC062_c008.md,SC062,8,344
SC062::c009,SC062_c009.md,SC062,9,399
SC062::c010,SC062_c010.md,SC062,10,364
SC062::c011,SC062_c011.md,SC062,11,258
SC062::c012,SC062_c012.md,SC062,12,399
SC062::c013,SC062_c013.md,SC062,13,301
SC062::c014,SC062_c014.md,SC062,14,219
SC064::c000,SC064_c000.md,SC064,0,336
SC064::c001,SC064_c001.md,SC064,1,366
SC064::c002,SC064_c002.md,SC064,2,352
SC064::c003,SC064_c003.md,SC064,3,260
SC064::c004,SC064_c004.md,SC064,4,239
SC064::c005,SC064_c005.md,SC064,5,353
SC064::c006,SC064_c006.md,SC064,6,353
SC064::c007,SC064_c007.md,SC064,7,326
SC064::c008,SC064_c008.md,SC064,8,366
SC064::c009,SC064_c009.md,SC064,9,367
SC064::c010,SC064_c010.md,SC064,10,390
SC064::c011,SC064_c011.md,SC064,11,361
SC064::c012,SC064_c012.md,SC064,12,365
SC064::c013,SC064_c013.md,SC064,13,300
SC064::c014,SC064_c014.md,SC064,14,283
SC064::c015,SC064_c015.md,SC064,15,394
SC064::c016,SC064_c016.md,SC064,16,329
SC066::c000,SC066_c000.md,SC066,0,359
SC066::c001,SC066_c001.md,SC066,1,303
SC066::c002,SC066_c002.md,SC066,2,173
SC066::c003,SC066_c003.md,SC066,3,379
SC066::c004,SC066_c004.md,SC066,4,306
SC066::c005,SC066_c005.md,SC066,5,332
SC066::c006,SC066_c006.md,SC066,6,393
SC066::c007,SC066_c007.md,SC066,7,163
SC067::c000,SC067_c000.md,SC067,0,358
SC067::c001,SC067_c001.md,SC067,1,315
SC067::c002,SC067_c002.md,SC067,2,279
SC067::c003,SC067_c003.md,SC067,3,381
SC067::c004,SC067_c004.md,SC067,4,291
SC067::c005,SC067_c005.md,SC067,5,392
SC067::c006,SC067_c006.md,SC067,6,165
SC067::c007,SC067_c007.md,SC067,7,258
SC067::c008,SC067_c008.md,SC067,8,231
SC067::c009,SC067_c009.md,SC067,9,392
SC067::c010,SC067_c010.md,SC067,10,380
SC067::c011,SC067_c011.md,SC067,11,127
SC067::c012,SC067_c012.md,SC067,12,273
SC067::c013,SC067_c013.md,SC067,13,395
SC067::c014,SC067_c014.md,SC067,14,352
SC067::c015,SC067_c015.md,SC067,15,364
SC067::c016,SC067_c016.md,SC067,16,218
SC067::c017,SC067_c017.md,SC067,17,343
SC067::c018,SC067_c018.md,SC067,18,195
SC067::c019,SC067_c019.md,SC067,19,366
SC067::c020,SC067_c020.md,SC067,20,353
SC067::c021,SC067_c021.md,SC067,21,163
SC069::c000,SC069_c000.md,SC069,0,292
SC069::c001,SC069_c001.md,SC069,1,160
SC069::c002,SC069_c002.md,SC069,2,246
SC069::c003,SC069_c003.md,SC069,3,244
SC069::c004,SC069_c004.md,SC069,4,272
SC069::c005,SC069_c005.md,SC069,5,359
SC069::c006,SC069_c006.md,SC069,6,238
SC069::c007,SC069_c007.md,SC069,7,364
SC069::c008,SC069_c008.md,SC069,8,298
SC070::c000,SC070_c000.md,SC070,0,393
SC070::c001,SC070_c001.md,SC070,1,152
SC070::c002,SC070_c002.md,SC070,2,271
SC070::c003,SC070_c003.md,SC070,3,391
SC070::c004,SC070_c004.md,SC070,4,376
SC070::c005,SC070_c005.md,SC070,5,274
SC070::c006,SC070_c006.md,SC070,6,359
SC070::c007,SC070_c007.md,SC070,7,291
SC070::c008,SC070_c008.md,SC070,8,388
SC070::c009,SC070_c009.md,SC070,9,386
SC070::c010,SC070_c010.md,SC070,10,184
SC070::c011,SC070_c011.md,SC070,11,219
SC070::c012,SC070_c012.md,SC070,12,391
SC070::c013,SC070_c013.md,SC070,13,110
SC071::c000,SC071_c000.md,SC071,0,362
SC071::c001,SC071_c001.md,SC071,1,393
SC071::c002,SC071_c002.md,SC071,2,286
SC071::c003,SC071_c003.md,SC071,3,339
SC071::c004,SC071_c004.md,SC071,4,342
SC071::c005,SC071_c005.md,SC071,5,332
SC071::c006,SC071_c006.md,SC071,6,296
SC071::c007,SC071_c007.md,SC071,7,391
SC071::c008,SC071_c008.md,SC071,8,264
SC071::c009,SC071_c009.md,SC071,9,379
SC071::c010,SC071_c010.md,SC071,10,362
SC071::c011,SC071_c011.md,SC071,11,356
SC071::c012,SC071_c012.md,SC071,12,129
SC076::c000,SC076_c000.md,SC076,0,206
SC076::c001,SC076_c001.md,SC076,1,231
SC076::c002,SC076_c002.md,SC076,2,356
SC076::c003,SC076_c003.md,SC076,3,214
SC076::c004,SC076_c004.md,SC076,4,398
SC076::c005,SC076_c005.md,SC076,5,395
SC076::c006,SC076_c006.md,SC076,6,81
SC076::c007,SC076_c007.md,SC076,7,372
SC076::c008,SC076_c008.md,SC076,8,305
SC076::c009,SC076_c009.md,SC076,9,334
SC076::c010,SC076_c010.md,SC076,10,289
SC076::c011,SC076_c011.md,SC076,11,232
SC076::c012,SC076_c012.md,SC076,12,324
SC076::c013,SC076_c013.md,SC076,13,299
SC076::c014,SC076_c014.md,SC076,14,179
SC077::c000,SC077_c000.md,SC077,0,213
SC077::c001,SC077_c001.md,SC077,1,366
SC077::c002,SC077_c002.md,SC077,2,291
SC077::c003,SC077_c003.md,SC077,3,315
SC077::c004,SC077_c004.md,SC077,4,361
SC077::c005,SC077_c005.md,SC077,5,245
SC077::c006,SC077_c006.md,SC077,6,279
SC077::c007,SC077_c007.md,SC077,7,342
SC077::c008,SC077_c008.md,SC077,8,364
SC077::c009,SC077_c009.md,SC077,9,195
SC077::c010,SC077_c010.md,SC077,10,250
SC077::c011,SC077_c011.md,SC077,11,329
SC077::c012,SC077_c012.md,SC077,12,341
SC077::c013,SC077_c013.md,SC077,13,109
SC080::c000,SC080_c000.md,SC080,0,302
SC080::c001,SC080_c001.md,SC080,1,184
SC080::c002,SC080_c002.md,SC080,2,347
SC080::c003,SC080_c003.md,SC080,3,369
SC080::c004,SC080_c004.md,SC080,4,199
